"Title","Director","Year","Country","Synopsis","Image","TitleTreatment","Artwork","FocalX","FocalY","OurTake","TrailerURL","PreviewURL"
"Passing Summer","Angela Schanelec","2001","Germany","A woman faces a variety of emotional crises as she spends the summer interacting in differing ways with friends, family, and lovers in this drama. Valerie is an author in her early thirties who has just moved to Berlin, while her best friend Sophie will be spending the summer in Rome.","https://assets.mubicdn.net/images/film/23061/image-w448.jpg?1754923644","","https://images.mubicdn.net/images/artworks/853016/cache-853016-1756456298/images-original.png","0.23","0.42","Everyday dreamers imagine their attachments scattering to the breeze and becoming someone else in these tableaux of summertime Berlin. As Angela Schanelec threads serendipities—music, movement, tenderness—into ennui’s enervating haze, she outlines the pattern for her critically acclaimed cinema.","https://trailers.mubicdn.net/23061/optimised/720p-t-passing-summer_en_us_434.527_640_350_1576689818.mp4","https://trailers.mubicdn.net/23061/optimised/240p-t-passing-summer_en_us_434.527_640_350_1576689818.mp4"
"The Watchman","Ali Cherri","2024","Italy, France","Sergeant Bulut dutifully maintains a solitary guard atop a remote watchtower. Night after night, Bulut scans the horizon, awaiting an enemy that never materializes—until the sudden appearance of ghostly apparitions disrupts his routine.","https://assets.mubicdn.net/images/film/399137/image-w448.jpg?1745502182","","https://images.mubicdn.net/images/artworks/839230/cache-839230-1752036870/images-original.png","0.45961","0.995049","Haunted by absences and uncanny visions, Ali Cherri’s eerie short soon slips from an atmosphere of suspense into a more surreal realm. Making potent use of nightmarish imagery, the acclaimed Lebanese visual artist crafts a poetic allegory for the absurdity of conflict with poignant force and care.","",""
"Matt and Mara","Kazik Radwanski","2024","Canada","In Toronto, creative writing professor Mara bumps into Matt, a free-spirited author from her past. Bonded by their shared interests, the two grow closer as Mara juggles marriage, motherhood and work. But when Matt joins her on a road trip, pressure slowly mounts against their undefined relationship.","https://assets.mubicdn.net/images/film/401750/image-w448.jpg?1745502281","https://images.mubicdn.net/images/artworks/754555/cache-754555-1737379260/images-original.png","https://images.mubicdn.net/images/artworks/839732/cache-839732-1752039087/images-original.png","0.520891","0.995049","Risking ellipses and question marks, Canadian director Kazik Radwanski traces the ambiguous forms that romance can take with Matt and Mara. Through the surprises and genuine laughs of improvisation, the talented leads articulate a rare, real attraction for which there are, ordinarily, only clichés.","https://trailers.mubicdn.net/401750/optimised/1080p-t-matt-and-mara_en_us_1738253871.mp4","https://trailers.mubicdn.net/401750/optimised/240p-t-matt-and-mara_en_us_1738253871.mp4"
"Toxic","Saulė Bliuvaitė","2024","Lithuania","Dreaming of escape from the bleakness of their industrial Lithuanian hometown, two thirteen-year-olds, Marija and Kristina, form a unique bond at a local modeling school. But the promise of a better life pushes girls to violate their bodies in increasingly extreme ways.","https://assets.mubicdn.net/images/film/417871/image-w448.jpg?1752829727","https://images.mubicdn.net/images/artworks/845865/cache-845865-1753457025/images-original.png","https://images.mubicdn.net/images/artworks/844918/cache-844918-1752829832/images-original.png","0.51","0.97","A Locarno prizewinner, Saulė Bliuvaitė’s debut feature is as unsparing as measuring tape and as sharp as high heels. Looking at an exploitative fashion industry through the gaze of determined teenagers, Toxic is a visually striking portrait of girls zigzagging between competition and friendship.","https://trailers.mubicdn.net/417871/optimised/1080p-t-toxic-2024_en_us_1721107051.mp4","https://trailers.mubicdn.net/417871/optimised/240p-t-toxic-2024_en_us_1721107051.mp4"
"The Living End","Gregg Araki","1992","United States","After learning he’s HIV positive, Jon, a gay film critic, embarks on a reckless road trip with Luke, a volatile hustler on the run. As they flee down the California highways, their bond deepens, and their journey becomes a defiant escape from a hostile world.","https://assets.mubicdn.net/images/film/5994/image-w448.jpg?1748344699","https://images.mubicdn.net/images/artworks/780122/cache-780122-1748646583/images-original.png","https://images.mubicdn.net/images/artworks/842583/cache-842583-1752050673/images-original.png","0.356546","0.413366","Taking off on a delirious road trip to nowhere, enfant terrible Gregg Araki updates the fragmented style of 1960s Godard into an incendiary zigzag across a hysterically hostile America. Violence, spontaneous sex, and bright color explode across this devastating cult film of New Queer Cinema.","https://trailers.mubicdn.net/5994/optimised/720p-t-living-end-640w_700.m4v","https://trailers.mubicdn.net/5994/optimised/240p-t-living-end-640w_700.m4v"
"Personal Shopper","Olivier Assayas","2016","France, Germany","Maureen, mid-20s, is a personal shopper for a media celebrity. The job pays for her stay in Paris, a city she refuses to leave until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.","https://assets.mubicdn.net/images/film/149437/image-w448.jpg?1745492632","","https://images.mubicdn.net/images/artworks/300165/cache-300165-1621575808/images-original.jpg","0.463788","0.314356","Criss-crossing between London and Paris, this haunting character study doubles as a ghost story that straddles the real and the supernatural. Boasting a soul-bearing performance from Kristen Stewart where grief is made bodily concrete, the film saw Assayas share the Best Director Award at Cannes.","https://trailers.mubicdn.net/149437/optimised/720p-t-personal-shopper_en_us_1067.557_1280_720_1619110050.mp4","https://trailers.mubicdn.net/149437/optimised/240p-t-personal-shopper_en_us_1067.557_1280_720_1619110050.mp4"
"Crossing the Bridge - The Sound of Istanbul","Fatih Akın","2005","Germany, Turkey","German musician Alexander Hacke sets out with his mobile recording studio to capture the musical diversity of Istanbul and construct a portrait of Turkish music. His journey leads to the discovery of a broad spectrum ranging from rock and classical arabesque to modern electronic and hip-hop.","https://assets.mubicdn.net/images/film/1357/image-w448.jpg?1745502820","https://images.mubicdn.net/images/artworks/694310/cache-694310-1719353869/images-original.png","https://images.mubicdn.net/images/artworks/858755/cache-858755-1757594733/images-original.png","0.452646","0.331683","Transcending cultural borders and genres, Istanbul’s vibrant music scene takes the spotlight in Fatih Akin’s sonically immersive time capsule, now remastered in 4K. Thumping with an infectious energy, this movable feast celebrates the bonding power of art over political and generational divides.","https://trailers.mubicdn.net/1357/optimised/1080p-t-crossing-the-bridge-the-sound-of-istanbul_en_us_1720113522.mp4","https://trailers.mubicdn.net/1357/optimised/240p-t-crossing-the-bridge-the-sound-of-istanbul_en_us_1720113522.mp4"
"It's Not Me","Leos Carax","2024","France","For an exhibition that in the end never took place, the Pompidou Museum asked the filmmaker to reply, in pictures, to the question: “Where are you at, Leos Carax?” He attempts an answer—full of questions—about himself and “his” world: “I don’t know, but if I did, I’d reply that…”","https://assets.mubicdn.net/images/film/381079/image-w448.jpg?1746525920","https://images.mubicdn.net/images/artworks/776073/cache-776073-1746716337/images-original.png","https://images.mubicdn.net/images/artworks/842075/cache-842075-1752048395/images-original.png","0.614206","0.482673","Leos Carax—the visionary mind behind Holy Motors and Annette—returns with his most personal film: a dazzling 41-minute collage of self-portraiture. Spinning political and philosophical histories into a Godardian dance of ideas, It’s Not Me is a stylistically arresting work of cinematic confession.","https://trailers.mubicdn.net/381079/optimised/1080p-t-c-est-pas-moi_en_us_1746705122.mp4","https://trailers.mubicdn.net/381079/optimised/240p-t-c-est-pas-moi_en_us_1746705122.mp4"
"Actual People","Kit Zauhar","2021","United States","There’s one week left before college ends, and Riley has a professor failing her, a roommate who wants her out, and a UTI. But after meeting Leo, a fellow Asian-American from her hometown who’s a great listener, Riley drops everything and heads back to Philadelphia to pursue this perfect man.","https://assets.mubicdn.net/images/film/310823/image-w448.jpg?1745498679","","https://images.mubicdn.net/images/artworks/809526/cache-809526-1751999279/images-original.png","0.512535","0.378713","Scrappy low-budget filmmaking has a new kid on the block in actor, director, and writer Kit Zauhar. Zeroing in on an Asian-American student’s premature case of postgraduate drift, she brings an altogether different charm to independent cinema with her wry, plucky, and perceptive first film.","https://trailers.mubicdn.net/310823/optimised/1080p-t-actual-people_en_us_1674048493.mp4","https://trailers.mubicdn.net/310823/optimised/240p-t-actual-people_en_us_1674048493.mp4"
"Yannick","Quentin Dupieux","2023","France","On a rare night off, parking attendant Yannick goes to the theater to catch a production of the comedy The Cuckold. Dissatisfied by the boring performance, Yannick hijacks the show: he takes the theater hostage and demands to become the playwright.","https://assets.mubicdn.net/images/film/383420/image-w448.jpg?1745501535","https://images.mubicdn.net/images/artworks/673247/cache-673247-1710521569/images-original.png","https://images.mubicdn.net/images/artworks/819125/cache-819125-1752009549/images-original.png","0.399721","0.438119","In this hilarious satire, social contracts are broken and hackneyed forms of entertainment are upended. Corralling a brilliant cast into a boisterous deconstruction of actors’ egos and audience expectations, Quentin Dupieux revels in the insights of an outsider in his latest meta-provocation.","https://trailers.mubicdn.net/383420/optimised/1080p-t-yannick_en_us_1711468959.mp4","https://trailers.mubicdn.net/383420/optimised/240p-t-yannick_en_us_1711468959.mp4"
"On the Road","Walter Salles","2012","United States, France","After his father dies, aspiring writer Sal Paradise meets Dean Moriarty, a charming ex-con married to the liberated and seductive Marylou. Sal and Dean bond instantly, and the three take to the road. Travelling across the country, they encounter a mix of people who impact their journey indelibly.","https://assets.mubicdn.net/images/film/87297/image-w448.jpg?1745490661","","https://images.mubicdn.net/images/artworks/823812/cache-823812-1752014565/images-original.png","0.446453","0.338272","Soaring out of decades in development hell, this long-awaited adaptation of an era-defining Beat novel is fired up by an all-star cast that includes Kirsten Dunst and Kristen Stewart. Tearing into Jack Kerouac’s syncopated prose with passion, the actors reignite 1950s counterculture with style.","https://trailers.mubicdn.net/87297/optimised/720p-t-on-the-road_en_us_831.856_1280_720_1646655335.mp4","https://trailers.mubicdn.net/87297/optimised/240p-t-on-the-road_en_us_831.856_1280_720_1646655335.mp4"
