id,title,release_date,vote_average,vote_count,popularity,runtime,budget,revenue,genres,overview,poster_url,backdrop_url,cast,director
9696,Ichi the Killer,2001-12-22,6.985,1098,4.8592,129,1400010,80631,"Action, Crime, Horror","As sadomasochistic yakuza enforcer Kakihara searches for his missing boss he comes across Ichi, a repressed and psychotic killer who may be able to inflict levels of pain that Kakihara has only dreamed of.",https://image.tmdb.org/t/p/original/k8j4YLZlda98dqp9ErymKzjYowG.jpg,https://image.tmdb.org/t/p/original/j3P5wkyiigZW8aeogoZoiNIZySL.jpg,"Tadanobu Asano, Nao Omori, Shinya Tsukamoto, SABU, Paulyn Sun",Takashi Miike
11806,Beethoven,1992-04-03,5.833,2236,4.5476,87,0,147214049,"Family, Comedy","The Newton family live in their comfortable home, but there seems to something missing. This ""hole"" is filled by a small puppy, who walks into their home and their lives. Beethoven, as he is named, grows into a giant of a dog... a St Bernard. Doctor Varnick, the local vet has a secret and horrible sideline, which requires lots of dogs for experiments. Beethoven is on the bad doctor's list.",https://image.tmdb.org/t/p/original/aSZYXOmQ9SW27gLdHU02PJQGBMH.jpg,https://image.tmdb.org/t/p/original/dieTafH3G5IxNeyZbBdCOpugNzN.jpg,"Charles Grodin, Bonnie Hunt, Dean Jones, Nicholle Tom, Christopher Castile",Brian Levant
44977,Dhoom 3,2013-12-19,6.0,307,4.9579,171,19500000,91000000,"Action, Crime","To avenge his father's death, a circus entertainer trained in magic and acrobatics robs banks to take down a corrupt bank owner. Two cops from Mumbai are assigned to the case.",https://image.tmdb.org/t/p/original/rUVTM5EQUQ2I0fcfE46AkvBYWae.jpg,https://image.tmdb.org/t/p/original/m715Fj5VVCXfwzqbCZFhmJBH8S9.jpg,"Aamir Khan, Abhishek Bachchan, Katrina Kaif, Uday Chopra, Jackie Shroff",Vijay Krishna Acharya
9366,Donnie Brasco,1997-02-27,7.541,4864,5.8629,127,35000000,124909762,"Crime, Drama, Thriller",An FBI undercover agent infiltrates the mob and identifies more with the mafia life at the expense of his regular one.,https://image.tmdb.org/t/p/original/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg,https://image.tmdb.org/t/p/original/7aWpb0sfGteTomS9DP5NWDeD7DL.jpg,"Johnny Depp, Al Pacino, Michael Madsen, Bruno Kirby, James Russo",Mike Newell
1109255,Parthenope,2024-10-24,6.688,751,5.9946,137,32000000,10361110,Drama,"Parthenope, born in the sea near Naples in 1950, is beautiful, enigmatic, and intelligent. She is shamelessly courted by many. However, beauty comes at a cost.",https://image.tmdb.org/t/p/original/k3BL39ca5pliALDTzUdC9ZIB9gk.jpg,https://image.tmdb.org/t/p/original/fBUaeRfD2mu6T9vNZ1IR3yhccdP.jpg,"Celeste Dalla Porta, Stefania Sandrelli, Gary Oldman, Silvio Orlando, Luisa Ranieri",Paolo Sorrentino
784651,Fighter,2024-01-24,6.157,159,4.9774,167,30069500,43160558,"Action, Drama","As India faces a militant attack in Kashmir, the country’s best combat aviators join forces under a reckless yet brilliant squadron leader to form 'Air Dragons', faces mortal dangers and their inner demons.",https://image.tmdb.org/t/p/original/zqFuriKJ6pYDvf72kXNLONnuE8k.jpg,https://image.tmdb.org/t/p/original/vcc6NDwsMwNrwHgVuI9lGdWJLB8.jpg,"Hrithik Roshan, Deepika Padukone, Anil Kapoor, Karan Singh Grover, Sanjeeda Sheikh",Siddharth Anand
227719,Project Almanac,2015-01-28,6.789,2857,5.5815,106,12000000,33200000,"Science Fiction, Thriller","A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",https://image.tmdb.org/t/p/original/9u5Rb0e7mx8qOO7zj39KnIRWClr.jpg,https://image.tmdb.org/t/p/original/eyJk5LTMLIeAN2kVsP0yXrPZJfl.jpg,"Jonny Weston, Sofia Black-D'Elia, Sam Lerner, Allen Evangelista, Virginia Gardner",Dean Israelite
502416,Ma,2019-05-29,5.8,2431,5.3451,99,5000000,61220856,"Horror, Thriller","Sue Ann is a loner who keeps to herself in her quiet Ohio town. One day, she is asked by Maggie, a new teenager in town, to buy some booze for her and her friends, and Sue Ann sees the chance to make some unsuspecting, if younger, friends of her own.",https://image.tmdb.org/t/p/original/6n7ASmQ1wY2cxTubFFGlcvPpyk7.jpg,https://image.tmdb.org/t/p/original/35kYvfK9TUOQ912QVsNoTCnYqlH.jpg,"Octavia Spencer, Juliette Lewis, Diana Silvers, McKaley Miller, Corey Fogelmanis",Tate Taylor
575299,Fidelity,2019-10-31,6.66,329,4.9783,82,0,0,Drama,"A successful obstetrician living a seemingly stable married life begins to question her relationship when emotional and physical intimacy fades. Suspecting her husband of betrayal, she seeks connection elsewhere, stepping into a hidden world that offers desire, control, and escape. As she navigates this parallel existence, the boundaries between loyalty, loneliness, and self-discovery slowly begin to blur.",https://image.tmdb.org/t/p/original/gG8tlkC981yNenGtKuByqUPu48P.jpg,https://image.tmdb.org/t/p/original/6jeisB2CFbdGmXK5vE9NP3YJPcp.jpg,"Aleksandr Pal, Evgeniya Gromova, Alexey Agranovich, Marina Vasilyeva, Anna Kotova",Nigina Sayfullaeva
575299,Fidelity,2019-10-31,6.66,329,4.9783,82,0,0,Drama,"A successful obstetrician living a seemingly stable married life begins to question her relationship when emotional and physical intimacy fades. Suspecting her husband of betrayal, she seeks connection elsewhere, stepping into a hidden world that offers desire, control, and escape. As she navigates this parallel existence, the boundaries between loyalty, loneliness, and self-discovery slowly begin to blur.",https://image.tmdb.org/t/p/original/gG8tlkC981yNenGtKuByqUPu48P.jpg,https://image.tmdb.org/t/p/original/6jeisB2CFbdGmXK5vE9NP3YJPcp.jpg,"Aleksandr Pal, Evgeniya Gromova, Alexey Agranovich, Marina Vasilyeva, Anna Kotova",Nigina Sayfullaeva
1574,Chicago,2002-12-10,7.13,2907,4.36,113,45000000,306776732,"Comedy, Crime, Drama",Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,https://image.tmdb.org/t/p/original/3ED8cWCXY9zkx77Sd0N5qMbsdDP.jpg,https://image.tmdb.org/t/p/original/jkyqFgqmZlH5vSURckq0GgsewOY.jpg,"Renée Zellweger, Catherine Zeta-Jones, Richard Gere, Queen Latifah, Ekaterina Chtchelkanova",Rob Marshall
593910,Cinderella,2021-09-03,6.329,1472,4.9363,112,0,42494,"Fantasy, Romance, Comedy","Cinderella, an orphaned girl with an evil stepmother, has big dreams and with the help of her Fabulous Godmother, she perseveres to make them come true.",https://image.tmdb.org/t/p/original/clDFqATL4zcE7LzUwkrVj3zHvk7.jpg,https://image.tmdb.org/t/p/original/7ZiMrbitgbyio4eOzFKRruPKu5G.jpg,"Camila Cabello, Nicholas Galitzine, Idina Menzel, Pierce Brosnan, Minnie Driver",Kay Cannon
23827,Paranormal Activity,2007-09-14,6.048,5432,5.903,86,15000,193355800,"Horror, Mystery","After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.",https://image.tmdb.org/t/p/original/tmclkEpjeo4Zu564gf3KrwIOuKw.jpg,https://image.tmdb.org/t/p/original/wfCdJ0MD1hYJzlaHulolNw5pYtR.jpg,"Katie Featherston, Micah Sloat, Mark Fredrichs, Amber Armstrong, Ashley Palmer",Oren Peli
1020006,Priscilla,2023-10-27,6.7,1086,5.5142,113,20000000,30140906,"Drama, Romance","When teenage Priscilla Beaulieu meets Elvis Presley at a party, the man who is already a meteoric rock-and-roll superstar becomes someone entirely unexpected in private moments: a thrilling crush, an ally in loneliness, a vulnerable best friend.",https://image.tmdb.org/t/p/original/uDCeELWWpsNq7ErM61Yuq70WAE9.jpg,https://image.tmdb.org/t/p/original/zz219ZRGo0vVIzvKttjx5nXOc2N.jpg,"Cailee Spaeny, Jacob Elordi, Ari Cohen, Dagmara Dominczyk, Tim Post",Sofia Coppola
11205,Wheels on Meals,1984-08-17,6.912,438,4.3831,109,0,13084714,"Romance, Action, Comedy, Crime","Cousins Thomas and David, owners of a mobile restaurant, team up with their friend Moby, a bumbling private detective, to save the beautiful Sylvia, a pickpocket.",https://image.tmdb.org/t/p/original/zCii0fXuI7xzroEEG1KBJDlqu0O.jpg,https://image.tmdb.org/t/p/original/bhJwUazhSk735vkZLkmrBeqDxSH.jpg,"Jackie Chan, Sammo Hung Kam-Bo, Yuen Biao, Lola Forner, Benny Urquidez",Sammo Hung Kam-Bo
499726,MILF,2018-05-02,5.704,596,4.8445,96,0,1100000,"Comedy, Romance","Three childhood friends - Elise, Sonia and Cecile - leave for a summer in the South of France to help clear Cecile’s holiday house before it is put up for sale. There, they soon become the prime targets of three horny young men, for whom these single forty-year-old women are much more attractive than girls their age.",https://image.tmdb.org/t/p/original/qBU82NPKF1LOAD9D3jLUqypyEdL.jpg,https://image.tmdb.org/t/p/original/mwyO0J1pwaqqKygU0gnIyRP1cFN.jpg,"Virginie Ledoyen, Marie-Josée Croze, Axelle Laffont, Matthias Dandois, Victor Meutelet",Axelle Laffont
41264,Africa Blood and Guts,1966-02-11,6.212,52,4.4763,138,0,2000000,"Documentary, History, War, Horror","A chronicle of the violence that occurred in much of the African continent throughout the 1960s. As many African countries were transitioning from colonial rule to other forms of government, violent political upheavals were frequent. Revolutions in Zanzibar and Kenya in which thousands were killed are shown, the violence not only political; there is also extensive footage of hunters and poachers slaughtering different types of wild animals.",https://image.tmdb.org/t/p/original/fPLzCid2gk7eOCrYlXIBU24bTpO.jpg,https://image.tmdb.org/t/p/original/g961TJZSGL8RzWGwpFK3Us77SfM.jpg,"Sergio Rossi, Jomo Kenyatta, Gualtiero Jacopetti, Julius Nyerere, Moïse Kapenda Tshombe",Gualtiero Jacopetti
10428,Hackers,1995-09-14,6.374,1472,4.5935,105,20000000,7563728,"Action, Crime, Thriller, Drama","Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.",https://image.tmdb.org/t/p/original/w8H2KpRtpzwlxz5KrvINCVihok1.jpg,https://image.tmdb.org/t/p/original/r7fk4I68wiGrhaExjtvnGtCAI1l.jpg,"Jonny Lee Miller, Angelina Jolie, Matthew Lillard, Jesse Bradford, Renoly Santiago",Iain Softley
384345,Doraemon: Nobita and the Birth of Japan,2016-03-05,6.812,77,4.4407,104,0,58400000,"Animation, Adventure, Fantasy, Science Fiction, Family","Doraemon and his friends travel to ancient Japan where they meet Kukuru. When Kukuru tells them that his tribe has been enslaved by Gigazombie, Doraemon decides to help him.",https://image.tmdb.org/t/p/original/yF6pCSsRKkN5RzeU01OzXOzTyVQ.jpg,https://image.tmdb.org/t/p/original/tzrcGi28kAIEsrCNMuiyAOFrToG.jpg,"Wasabi Mizuta, Megumi Oohara, Yumi Kakazu, Tomokazu Seki, Subaru Kimura",Shinnosuke Yakuwa
318781,Colonia,2016-02-12,7.258,1991,4.9833,106,14000000,3621046,"Drama, History","A young woman's desperate search for her abducted boyfriend draws her into the infamous Colonia Dignidad, a sect nobody ever escaped from.",https://image.tmdb.org/t/p/original/p7oGFkMGaQR27R1olN9RoMzg4vS.jpg,https://image.tmdb.org/t/p/original/6gtlv8NYhzEeRyfbIbfeXp5KVJR.jpg,"Emma Watson, Daniel Brühl, Michael Nyqvist, Richenda Carey, Vicky Krieps",Florian Gallenberger
1637319,Hannah Montana 20th Anniversary Special,2026-03-23,7.2,84,4.4171,59,0,0,"Documentary, Music","Filmed in front of a live studio audience and hosted by Alex Cooper of 'Call Her Daddy' fame, Miley Cyrus reflects on the creation and impact of the series with never-before-seen archival footage, all the while interacting and reminiscing on some of the show's most memorable sets 'brought back to life' — including the Stewart family living room and the legendary Hannah Montana closet.",https://image.tmdb.org/t/p/original/2BZ0bij5ORSvfDepCDD8CqVcpaG.jpg,https://image.tmdb.org/t/p/original/w9NnNrq1aOu9hXhhUyMhQMts1oM.jpg,"Miley Cyrus, Alex Cooper, Tish Cyrus-Purcell, Noah Cyrus, Billy Ray Cyrus",Sam Wrench
449176,"Love, Simon",2018-02-16,7.972,6265,4.9519,110,17000000,66316289,"Comedy, Drama, Romance","Everyone deserves a great love story, but for 17-year-old Simon Spier, it's a little more complicated. He hasn't told his family or friends that he's gay, and he doesn't know the identity of the anonymous classmate that he's fallen for online.",https://image.tmdb.org/t/p/original/snIsqVPmlu4LPjvToHpDotxa7Eh.jpg,https://image.tmdb.org/t/p/original/nJSPkq5dtASykhiYIZhpCX9Zgeq.jpg,"Nick Robinson, Jennifer Garner, Josh Duhamel, Katherine Langford, Alexandra Shipp",Greg Berlanti
9593,Last Action Hero,1993-06-18,6.477,2990,4.8604,131,85000000,137298489,"Fantasy, Action, Comedy","After his father's death, a young boy finds solace in action movies featuring an indestructible cop. Given a magic ticket by a theater manager, he is transported into the film and teams up with the cop to stop a villain who escapes into the real world.",https://image.tmdb.org/t/p/original/vkhEaWAv5j3qgrOGp3BgMeiYPKj.jpg,https://image.tmdb.org/t/p/original/neVhDxYVsmMMSuhXpHMT3LMK9f.jpg,"Arnold Schwarzenegger, Austin O'Brien, Bridgette Wilson-Sampras, F. Murray Abraham, Art Carney",John McTiernan
1217584,Torrente for President,2026-03-13,6.3,34,5.0804,103,0,0,Comedy,"Years have passed since his last adventure, but José Luis Torrente, the most politically incorrect former cop in Spain, still sees himself as a national hero.",https://image.tmdb.org/t/p/original/yrDKwAdZRJjoQ9RZwzRGPpMC7U1.jpg,https://image.tmdb.org/t/p/original/1I6QPJ2s6lch1WYO54Cv2j2Y8Z4.jpg,"Santiago Segura, Fernando Esteso, Gabino Diego, Carlos Areces, Josele Román",Santiago Segura
708,The Living Daylights,1987-06-29,6.542,2022,5.145,130,40000000,191185897,"Action, Adventure, Thriller","After a defecting Russian general reveals a plot to assassinate foreign spies, James Bond is assigned a secret mission to dispatch the new head of the KGB to prevent an escalation of tensions between the Soviet Union and the West.",https://image.tmdb.org/t/p/original/1oRlmWX9hewpn2B44wawBjHd7dx.jpg,https://image.tmdb.org/t/p/original/ebaq0ecL1Tu39rIExfHwE4ToFl2.jpg,"Timothy Dalton, Maryam D'Abo, Joe Don Baker, Art Malik, John Rhys-Davies",John Glen
672741,Till Death,2021-07-02,6.682,959,4.6312,89,0,495268,"Horror, Thriller","After a romantic evening at their secluded lake house, a woman wakes up handcuffed to her dead husband. Trapped and isolated in the dead of winter, she must fight off hired killers to escape her late spouse's twisted plan.",https://image.tmdb.org/t/p/original/bvwMvrX2XqZVOz35YuYbFx3Iggr.jpg,https://image.tmdb.org/t/p/original/rInMNJipAil3iIcBltPiGRkNAG7.jpg,"Megan Fox, Eoin Macken, Aml Ameen, Callan Mulvey, Jack Roth",SK Dale
110143,Craving Desire,1993-06-09,4.8,35,5.3215,97,0,0,"Drama, Thriller","Luigi, who is engaged to a rich bourgeois, Cinzia, meets his lovely cousin, Sonia, at the cremation of their grandmother. Six months later, Sonia moves in and enters his life, and gradually succeeds in seducing him. Sonia upsets his life. Now, Cinzia is jealous but he can not resist the seductress.",https://image.tmdb.org/t/p/original/b79ozXY3NkPauD33xcdxm3s7yoA.jpg,https://image.tmdb.org/t/p/original/zI1PxY361Yeys7qBvjoVjTcQOq.jpg,"Vittoria Belvedere, Ron Nummi, Simona Borioni, Riccardo Parisio Perrotti, Viviana Polic",Sergio Martino
36593,Naked Gun 33⅓: The Final Insult,1994-03-18,6.509,2516,5.189,83,30000000,132032598,"Comedy, Crime","Frank Drebin is persuaded out of retirement to go undercover in a state prison. There he has to find out what top terrorist, Rocco, has planned for when he escapes. Adding to his problems, Frank's wife, Jane, is desperate for a baby.",https://image.tmdb.org/t/p/original/p0AYsdgkudR9P5fNV5AjzbwQt8W.jpg,https://image.tmdb.org/t/p/original/crWTzII9OYzQmnrY3u9sTJ3L94D.jpg,"Leslie Nielsen, Priscilla Presley, George Kennedy, O. J. Simpson, Fred Ward",Peter Segal
156717,Death Race: Inferno,2013-01-04,5.878,831,4.6958,104,6500000,0,"Action, Science Fiction, Thriller","Carl Lucas / Frankenstein has won four of his races and needs to win one more to win his freedom. Before his final race, Lucas and his team, car and all, are transferred to another prison where they will compete in a Death Race in the desert. Also, at the same time, Ceaser runs into a marketer who wants to franchise the Death Race program.",https://image.tmdb.org/t/p/original/aRV4oC61nmBqypSaXtMXOk99dOM.jpg,https://image.tmdb.org/t/p/original/3J1FwvI0JiploGrwsIQ4MTKaW1s.jpg,"Luke Goss, Ving Rhames, Danny Trejo, Tanit Phoenix, Dougray Scott",Roel Reiné
20677,Detective Conan: Captured in Her Eyes,2000-04-22,7.414,204,4.9917,100,0,23211413,"Animation, Crime, Drama, Mystery, Adventure","Police officers around Tokyo are being murdered by an unknown assailant. When Ran witnesses an attempt on the life of one of her friends in the police, she loses her memory. Now, Conan and Inspector Megure must find the murderer while Ran attempts to regain her lost memories.",https://image.tmdb.org/t/p/original/o0ta1yBaKQRjEWLhOU8jmE9TdGa.jpg,https://image.tmdb.org/t/p/original/mWhZofAouxfL3nDm1y2UovcpYi6.jpg,"Minami Takayama, Kappei Yamaguchi, Wakana Yamazaki, Akira Kamiya, Kenichi Ogata",Kenji Kodama
